Date,Close/Last,Volume,Open,High,Low
12/13/2020,0.151025,N/A,0.14355,0.154086,0.151015
12/12/2020,0.144387,N/A,0.144914,0.145121,0.143008
12/11/2020,0.145733,N/A,0.13903,0.14639,0.139107
12/10/2020,0.13866,N/A,0.14645,0.142424,0.136429
12/09/2020,0.146634,N/A,0.136634,0.148574,0.145354
12/08/2020,0.137939,N/A,0.154019,0.141275,0.136609
12/07/2020,0.154173,N/A,0.156955,0.154718,0.153283
12/06/2020,0.156855,N/A,0.157511,0.158864,0.156119
12/05/2020,0.157755,N/A,0.150897,0.162636,0.15663
12/04/2020,0.153716,N/A,0.158062,0.154813,0.146182
12/03/2020,0.160176,N/A,0.157378,0.164535,0.157444
12/02/2020,0.157602,N/A,0.152286,0.160883,0.155838
12/01/2020,0.152549,N/A,0.168224,0.158278,0.151704
11/30/2020,0.168949,N/A,0.167642,0.174267,0.16769
11/29/2020,0.166779,N/A,0.160722,0.173641,0.166503
11/28/2020,0.161788,N/A,0.141049,0.166086,0.157381
11/27/2020,0.140146,N/A,0.137103,0.14575,0.139074
11/26/2020,0.137631,N/A,0.134238,0.145185,0.134877
11/25/2020,0.13293,N/A,0.15868,0.160285,0.120712
11/24/2020,0.160968,N/A,0.179655,0.174325,0.158542
11/23/2020,0.178282,N/A,0.148736,0.178562,0.154096
11/22/2020,0.148191,N/A,0.127666,0.152024,0.141364
11/21/2020,0.128374,N/A,0.117527,0.139531,0.124261
11/20/2020,0.117656,N/A,0.107744,0.12179,0.116413
11/19/2020,0.107377,N/A,0.106585,0.107743,0.105561
11/18/2020,0.106655,N/A,0.10994,0.107305,0.105926
11/17/2020,0.109737,N/A,0.106378,0.1115,0.108966
11/16/2020,0.106424,N/A,0.101818,0.106712,0.103614
11/15/2020,0.101405,N/A,0.103705,0.101414,0.099539
11/14/2020,0.103544,N/A,0.105651,0.10458,0.103045
11/13/2020,0.105476,N/A,0.105469,0.107151,0.105219
11/12/2020,0.105845,N/A,0.106502,0.106545,0.104094
11/11/2020,0.10643,N/A,0.106169,0.106518,0.104075
11/10/2020,0.106346,N/A,0.106844,0.108179,0.105493
11/09/2020,0.106873,N/A,0.103936,0.10708,0.104589
11/08/2020,0.104021,N/A,0.102267,0.107955,0.103733
11/07/2020,0.103381,N/A,0.111203,0.103435,0.099961
